student_id,institution,country_home,country_host,gender,age,language_proficiency,gpa_prev,attendance_rate,socio_econ_status,marital_status,teaching_style_difference,dropout,cultural_distance,support_program,target_success,completion_status,subject_field,timestamp_created,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25,w26,w27,w28,w29,w30,w31,w32
IT000177,Politecnico di Torino,Slovakia,Italy,Prefer not to say,25,B1,55.6,1.0,Low,Other,0.2,0,0.1,LanguageMentor,1,Completed,Economics,2025-11-02T11:58:25Z,0.67,0.61,0.74,0.81,0.9,0.63,0.67,0.85,0.7,0.78,0.63,0.77,0.47,0.58,0.58,0.68,0.53,0.69,1.0,0.44,0.95,0.65,0.79,0.73,0.65,0.49,0.57,0.59,0.64,0.79,0.82,0.63
IT000472,University of Messina,Spain,Italy,Male,28,A2,72.4,0.97,Medium,Other,0.1,1,0.1,Tutoring,0,Dropped Out,Business,2025-11-02T11:58:25Z,0.98,0.65,0.75,0.67,0.52,0.87,0.74,0.6,0.78,0.82,0.72,0.76,0.9,0.79,0.63,0.63,0.63,0.65,0.61,0.75,0.64,0.76,0.69,0.75,0.46,0.78,0.68,0.66,0.79,0.84,0.71,0.64
SL000476,Comenius University Bratislava,Pakistan,Slovakia,Prefer not to say,22,B1,66.3,0.92,High,Married,0.18,0,0.6,None,1,Completed,Computer Science,2025-11-02T11:58:26Z,0.8,0.79,0.87,0.88,1.0,0.49,0.6,0.53,0.62,0.77,0.66,0.88,0.82,0.78,0.77,0.8,0.54,0.74,0.75,0.47,0.89,0.45,0.81,0.47,0.71,0.64,0.82,0.54,0.97,0.82,0.59,0.77
LA000337,TSI Riga,Pakistan,Latvia,Male,23,A2,74.3,0.82,High,Other,0.45,0,0.6,None,1,Completed,Computer Science,2025-11-02T11:58:25Z,0.81,0.59,0.51,0.55,0.51,0.61,0.54,0.85,0.79,0.59,0.85,0.48,0.71,0.77,0.55,0.67,1.0,0.99,0.72,0.65,0.91,0.7,0.88,0.67,0.96,0.77,0.64,0.46,0.78,0.56,0.97,0.68
SL000215,Slovak Tech,Pakistan,Slovakia,Male,23,B2,57.6,0.96,Low,Other,0.27,0,0.6,BuddyProgram,1,Completed,Psychology,2025-11-02T11:58:26Z,0.85,0.81,0.47,0.71,0.76,0.66,0.7,0.73,0.74,0.65,0.67,0.79,0.66,0.87,0.74,0.72,0.49,0.66,0.82,0.72,0.84,0.66,0.57,0.76,0.65,0.6,0.6,0.55,0.86,0.7,0.94,0.81
IT000368,University of Messina,Spain,Italy,Female,19,B2,69.3,0.98,Low,Other,0.43,1,0.1,BuddyProgram,0,Dropped Out,Data Science,2025-11-02T11:58:25Z,0.87,0.71,0.58,0.78,0.83,0.83,0.74,0.89,0.64,0.65,0.54,0.83,0.76,0.6,0.74,0.64,0.85,0.72,0.71,0.8,0.65,0.51,0.81,0.72,0.49,0.46,0.75,0.69,0.66,0.94,0.91,0.83
LA000427,TSI Riga,Spain,Latvia,Female,25,B1,89.5,0.82,High,Married,0.25,1,0.1,None,0,Dropped Out,Psychology,2025-11-02T11:58:25Z,0.87,0.69,0.87,0.86,0.87,0.7,0.93,0.6,0.66,0.78,0.74,0.71,0.84,0.75,0.76,0.49,0.74,0.87,0.89,0.82,0.62,0.74,0.77,0.8,0.9,0.71,0.68,0.59,0.62,0.65,0.65,0.91
IT000317,Politecnico di Torino,Italy,Italy,Male,22,B2,83.9,0.87,Low,Single,0.37,0,0.1,LanguageMentor,1,Completed,Business,2025-11-02T11:58:25Z,0.6,0.73,0.9,0.62,0.71,0.65,0.59,0.76,0.55,0.62,0.84,0.64,0.7,0.86,0.64,0.56,0.65,0.54,0.6,0.75,0.88,0.76,0.7,0.58,0.71,0.89,0.54,0.72,0.54,0.49,0.83,0.86
IT000281,University of Messina,Latvia,Italy,Female,27,B2,78.3,0.9,High,Single,0.27,0,0.1,BuddyProgram,1,Completed,Business,2025-11-02T11:58:25Z,0.87,0.78,0.69,0.55,0.97,0.75,0.71,0.77,0.66,0.68,0.67,1.0,0.78,0.54,0.69,0.68,0.62,0.74,0.82,0.71,0.79,0.85,0.9,0.73,0.99,0.93,0.7,0.63,0.68,0.64,0.8,0.76
SL000069,Slovak Tech,Ukraine,Slovakia,Male,26,A2,76.1,0.89,High,Single,0.44,0,0.1,Counseling,0,Failed Exams,Logistics,2025-11-02T11:58:26Z,0.91,0.61,0.82,0.84,0.84,0.44,0.75,0.76,0.73,0.77,0.76,0.81,0.91,0.8,0.55,0.59,0.79,0.65,0.84,0.83,0.87,0.77,0.99,0.61,0.81,0.71,0.76,0.67,0.6,0.83,0.64,0.79
LA000277,Daugavpils University,Latvia,Latvia,Other,25,B2,64.9,0.97,Low,Other,0.33,0,0.1,Tutoring,1,Completed,Logistics,2025-11-02T11:58:25Z,0.84,0.71,0.66,0.76,0.71,0.67,0.71,0.75,0.73,0.71,0.7,0.81,0.51,0.59,0.58,0.68,1.0,0.76,0.81,0.73,0.85,0.91,0.6,0.61,0.64,0.68,0.71,0.6,0.49,0.84,0.68,0.82
SL000082,Slovak Tech,Latvia,Slovakia,Male,26,A2,64.7,0.83,High,Single,0.46,1,0.1,Tutoring,0,Administrative Withdrawal,Business,2025-11-02T11:58:26Z,0.61,0.68,0.89,0.69,0.67,0.82,0.86,0.61,0.56,0.7,0.85,0.37,0.91,0.91,0.73,0.73,0.79,0.6,0.72,0.76,0.63,0.43,0.68,0.55,0.7,0.85,0.85,0.49,0.74,0.57,0.91,0.63
IT000128,Politecnico di Torino,Nigeria,Italy,Female,25,A2,57.1,0.89,Medium,Married,0.1,0,0.7,BuddyProgram,1,Ongoing,Data Science,2025-11-02T11:58:25Z,0.45,0.88,0.93,0.76,0.75,0.84,0.73,0.64,0.82,0.75,0.74,0.92,0.7,0.84,0.67,0.62,0.9,0.94,0.81,0.49,0.8,0.49,0.7,0.79,0.75,0.71,0.69,0.62,0.74,0.77,0.5,0.74
IT000378,Politecnico di Torino,India,Italy,Prefer not to say,22,B1,87.2,0.89,Low,Other,0.1,1,0.6,BuddyProgram,0,Administrative Withdrawal,Economics,2025-11-02T11:58:25Z,0.97,0.56,0.7,0.81,0.67,1.0,0.86,0.7,0.75,0.9,0.63,0.72,0.66,0.74,0.92,0.64,0.57,0.57,0.6,0.82,0.77,0.59,0.76,0.5,0.82,0.88,0.72,0.7,0.92,0.81,0.7,0.78
LA000106,TSI Riga,Vietnam,Latvia,Male,24,C1,67.0,0.77,Low,Married,0.33,0,0.6,Tutoring,1,Completed,Engineering,2025-11-02T11:58:25Z,0.59,0.79,0.84,0.63,0.66,0.63,0.71,0.6,0.92,0.75,0.89,0.72,0.52,0.74,0.67,0.51,0.64,0.71,0.68,0.5,0.74,0.73,0.71,0.88,0.81,0.84,1.0,0.81,0.75,0.82,0.65,0.74
LA000365,TSI Riga,India,Latvia,Female,20,B1,74.3,0.86,Medium,Single,0.36,0,0.6,LanguageMentor,1,Completed,Economics,2025-11-02T11:58:25Z,0.8,0.63,0.61,0.67,0.75,0.78,0.75,0.69,0.52,0.71,0.5,1.0,0.67,0.7,0.76,0.68,0.97,0.82,0.98,0.76,0.96,0.6,0.81,0.91,0.85,0.71,0.75,0.87,0.69,0.65,0.58,0.91
LA000044,Daugavpils University,Sri Lanka,Latvia,Male,22,B2,61.2,0.73,Medium,Other,0.17,1,0.6,Tutoring,0,Dropped Out,Computer Science,2025-11-02T11:58:25Z,0.76,0.89,0.38,0.51,0.74,0.9,0.66,0.62,0.52,0.65,0.75,0.86,0.84,0.91,0.76,0.74,0.71,0.77,0.66,0.92,0.59,0.85,0.81,0.58,0.66,0.82,0.69,0.72,0.89,0.7,0.65,0.55
SL000191,Comenius University Bratislava,Slovakia,Slovakia,Other,24,C1,59.4,0.85,Medium,Other,0.23,0,0.1,Tutoring,1,Completed,Business,2025-11-02T11:58:26Z,0.54,0.77,0.71,0.64,0.76,0.7,0.89,0.8,0.65,0.99,0.62,0.66,0.6,0.66,1.0,0.8,0.71,0.8,0.7,0.78,0.4,0.79,0.6,0.82,0.65,0.78,0.77,0.99,0.74,0.5,0.87,0.73
LA000465,TSI Riga,Bangladesh,Latvia,Male,22,B2,65.9,0.83,Medium,Single,0.29,1,0.6,None,0,Dropped Out,Logistics,2025-11-02T11:58:25Z,0.59,0.77,0.74,0.75,0.82,0.84,0.83,0.66,0.66,0.52,0.67,0.95,0.66,0.76,0.87,0.81,0.82,0.73,0.51,0.59,0.85,0.7,0.76,0.54,0.53,0.9,0.81,0.49,0.71,0.91,0.87,0.78
IT000095,University of Messina,Sri Lanka,Italy,Female,27,A2,86.8,0.89,High,Married,0.22,0,0.6,LanguageMentor,1,Completed,Logistics,2025-11-02T11:58:25Z,0.56,0.81,0.8,0.9,0.85,1.0,0.62,0.9,0.87,0.7,0.72,0.72,0.71,0.6,0.89,0.68,0.7,1.0,0.86,0.73,0.92,0.72,0.7,0.51,0.71,0.7,0.88,0.63,0.67,0.65,0.65,0.81
IT000163,Politecnico di Torino,Sri Lanka,Italy,Other,24,B1,76.8,0.96,Medium,Other,0.42,1,0.6,BuddyProgram,0,Dropped Out,Business,2025-11-02T11:58:25Z,0.52,0.61,0.67,0.78,0.87,0.92,0.72,0.95,0.65,0.52,0.76,0.83,0.64,0.59,0.76,0.58,0.69,0.68,0.78,0.6,0.39,0.74,0.93,0.59,0.95,0.81,0.9,0.52,0.67,0.55,0.78,0.9
SL000244,Comenius University Bratislava,Slovakia,Slovakia,Prefer not to say,24,C1,66.3,0.86,Low,Married,0.45,0,0.1,Tutoring,1,Completed,Engineering,2025-11-02T11:58:26Z,0.53,0.8,1.0,0.94,0.74,0.67,0.74,0.6,0.86,0.72,0.91,0.64,0.69,0.76,0.45,0.72,0.55,0.71,0.82,0.75,0.85,0.88,0.5,0.56,0.6,1.0,0.82,0.69,0.8,0.86,0.88,0.64
LA000547,Daugavpils University,USA,Latvia,Female,22,A2,74.2,0.91,Medium,Married,0.18,0,0.3,BuddyProgram,1,Completed,Computer Science,2025-11-02T11:58:25Z,0.96,0.68,0.61,1.0,0.76,0.89,0.88,0.63,0.76,0.68,1.0,0.88,0.77,0.55,0.58,0.55,0.54,0.79,0.53,0.6,0.66,0.6,0.69,0.85,0.88,0.72,0.75,0.53,0.67,0.69,0.75,0.77
LA000107,TSI Riga,USA,Latvia,Male,20,B1,85.7,0.85,High,Married,0.26,0,0.3,BuddyProgram,1,Completed,Business,2025-11-02T11:58:25Z,0.65,0.64,0.81,0.9,0.61,0.87,0.64,0.7,0.57,0.35,0.53,0.76,0.68,0.75,0.82,0.51,0.53,0.95,0.66,0.81,0.59,0.77,0.86,0.73,0.59,1.0,0.75,0.77,0.73,0.79,0.79,0.84
LA000532,Daugavpils University,Spain,Latvia,Prefer not to say,19,B1,84.8,1.0,Medium,Single,0.19,0,0.1,None,1,Completed,Economics,2025-11-02T11:58:25Z,0.81,0.82,0.55,0.76,0.81,0.71,0.6,0.79,0.69,0.69,0.53,0.75,0.74,0.82,0.79,0.9,0.68,0.92,0.87,0.83,0.45,0.75,0.96,0.73,0.72,0.52,0.61,0.63,0.86,0.77,0.76,0.58
LA000055,TSI Riga,Bangladesh,Latvia,Prefer not to say,22,C1,73.6,0.74,Medium,Single,0.21,1,0.6,LanguageMentor,0,Dropped Out,Logistics,2025-11-02T11:58:25Z,0.57,0.76,0.7,0.76,0.93,0.74,0.61,0.84,0.66,0.57,0.65,0.84,0.85,0.36,0.8,0.61,0.84,0.72,0.56,0.45,0.82,0.79,0.83,0.58,0.68,0.65,0.59,0.67,0.69,0.72,0.99,0.75
LA000546,Daugavpils University,Slovakia,Latvia,Male,22,C1,59.0,0.96,Medium,Married,0.11,0,0.1,LanguageMentor,1,Completed,Economics,2025-11-02T11:58:25Z,0.65,0.73,0.87,0.75,0.71,0.73,0.62,0.71,0.76,0.74,0.72,0.8,0.68,0.84,0.81,0.88,0.64,0.54,0.84,0.86,0.8,0.58,0.81,0.8,0.72,0.77,0.62,0.6,0.85,0.8,0.58,0.83
IT000066,University of Messina,India,Italy,Male,25,C2,73.4,0.89,Low,Single,0.2,0,0.6,None,1,Completed,Business,2025-11-02T11:58:25Z,0.82,0.97,0.66,1.0,0.89,0.64,0.86,0.74,0.65,0.76,0.56,0.54,0.8,0.81,0.61,0.86,0.81,0.51,0.69,0.8,0.69,0.75,0.59,0.82,0.68,0.66,0.79,0.8,0.81,0.73,1.0,0.61
SL000031,Comenius University Bratislava,Sri Lanka,Slovakia,Other,21,C2,71.2,0.92,High,Single,0.49,0,0.6,Counseling,0,Transferred,Computer Science,2025-11-02T11:58:25Z,0.69,0.7,0.82,0.68,0.46,0.89,0.64,0.86,0.84,0.61,1.0,0.87,0.64,0.58,0.7,0.65,0.66,0.54,0.74,0.81,0.86,0.43,0.87,0.65,0.52,0.94,0.81,0.53,0.97,0.59,0.66,0.45
IT000263,Politecnico di Torino,USA,Italy,Other,27,B2,75.5,0.92,High,Married,0.2,0,0.3,Tutoring,1,Completed,Computer Science,2025-11-02T11:58:25Z,0.69,0.84,0.58,0.56,0.66,0.7,0.68,0.73,0.84,0.7,0.6,0.77,0.78,0.79,0.74,0.62,0.9,0.8,0.73,0.7,0.56,0.76,0.78,0.59,0.66,0.47,0.6,0.61,0.71,0.7,0.75,0.88
IT000439,University of Messina,USA,Italy,Male,25,B2,86.1,0.86,High,Other,0.55,0,0.3,Tutoring,1,Completed,Logistics,2025-11-02T11:58:25Z,0.6,0.43,0.62,0.83,0.63,0.77,0.87,0.39,0.84,0.82,0.62,0.69,0.66,0.65,0.75,0.53,0.7,0.74,0.89,0.88,0.82,0.8,0.64,0.6,0.81,0.54,0.65,0.93,0.74,1.0,0.67,0.8
IT000389,University of Messina,Slovakia,Italy,Male,22,B1,62.0,0.85,Medium,Married,0.28,0,0.1,BuddyProgram,0,Failed Exams,Business,2025-11-02T11:58:25Z,0.65,0.69,0.86,0.68,0.69,0.68,0.64,0.87,1.0,0.81,0.83,0.62,0.76,0.84,0.5,0.57,0.73,1.0,0.89,0.89,0.87,0.7,0.77,0.82,0.77,0.71,0.58,0.67,0.74,0.83,0.73,0.81
SL000196,Comenius University Bratislava,Ukraine,Slovakia,Female,27,C2,68.7,1.0,High,Single,0.64,0,0.1,None,1,Completed,Data Science,2025-11-02T11:58:26Z,0.86,0.82,0.38,0.68,0.71,1.0,0.7,0.94,0.88,0.7,0.77,0.74,0.77,0.71,0.56,0.78,0.39,0.6,0.39,0.77,0.57,0.72,0.77,0.63,0.8,0.67,0.55,0.6,0.81,0.49,0.74,0.82
LA000505,TSI Riga,Nigeria,Latvia,Other,22,C1,83.5,0.95,Medium,Married,0.09,0,0.7,Tutoring,1,Completed,Economics,2025-11-02T11:58:25Z,0.61,0.74,0.4,0.67,0.85,0.96,0.62,0.67,1.0,0.75,0.52,0.49,0.73,0.45,0.79,0.62,0.63,0.79,0.71,0.82,0.59,0.83,0.62,0.67,0.73,0.95,0.52,0.6,0.96,0.8,1.0,0.78
SL000297,Slovak Tech,Sri Lanka,Slovakia,Other,22,B1,59.4,0.96,Medium,Married,0.09,0,0.6,Tutoring,1,Completed,Business,2025-11-02T11:58:26Z,0.56,0.77,0.65,0.65,0.85,0.77,0.63,0.74,0.64,0.76,0.89,0.84,0.97,0.9,0.8,0.5,0.76,0.54,0.75,0.65,0.85,0.84,0.71,0.77,0.6,0.78,0.78,0.68,0.76,0.57,0.73,0.57
SL000350,Slovak Tech,Sri Lanka,Slovakia,Prefer not to say,25,C2,69.3,0.77,Medium,Other,0.13,0,0.6,LanguageMentor,1,Ongoing,Data Science,2025-11-02T11:58:26Z,0.72,0.92,0.83,0.62,0.95,0.8,0.76,0.79,0.69,0.84,0.74,0.91,0.7,0.89,0.76,0.77,0.73,0.75,0.83,0.93,0.73,0.81,0.84,0.74,0.68,0.35,0.84,0.65,0.9,0.94,0.59,0.72
SL000012,Slovak Tech,Slovakia,Slovakia,Male,22,C2,83.3,0.89,High,Other,0.44,0,0.1,LanguageMentor,1,Completed,Data Science,2025-11-02T11:58:25Z,0.81,0.6,0.78,0.86,0.81,0.82,0.73,0.92,0.61,0.6,0.8,0.77,0.79,0.81,0.53,0.7,0.57,0.71,0.7,0.66,0.83,0.77,0.81,0.52,0.81,0.77,0.73,0.53,0.57,0.68,0.82,0.82
IT000210,University of Messina,Bangladesh,Italy,Other,18,B1,67.4,0.91,Medium,Married,0.28,1,0.6,Counseling,0,Dropped Out,Business,2025-11-02T11:58:25Z,0.82,0.69,0.83,0.58,0.73,0.66,0.92,0.68,0.75,0.68,0.88,0.8,0.75,0.85,0.66,0.86,0.73,0.67,0.8,0.81,0.82,0.63,0.82,0.71,0.69,0.78,0.85,0.88,0.72,0.65,0.73,0.75
IT000129,University of Messina,Ukraine,Italy,Other,26,B2,78.4,0.85,Medium,Other,0.15,1,0.1,None,0,Dropped Out,Logistics,2025-11-02T11:58:25Z,0.49,0.66,0.81,0.66,0.52,0.75,0.77,0.56,0.77,0.74,0.94,0.8,0.68,0.79,0.7,0.64,0.63,0.7,0.52,0.7,0.62,0.63,0.75,0.8,0.73,0.68,0.61,0.62,0.57,0.98,0.73,0.53
SL000307,Comenius University Bratislava,Bangladesh,Slovakia,Male,24,C1,86.0,1.0,Medium,Married,0.07,0,0.6,None,1,Completed,English Philology,2025-11-02T11:58:26Z,0.51,0.88,0.91,0.62,0.94,0.97,0.48,0.5,0.93,0.68,0.77,0.71,0.82,0.71,0.83,0.92,0.63,0.65,0.88,0.76,0.56,0.51,0.55,0.65,0.78,0.75,0.89,0.69,0.75,0.59,0.79,0.72
IT000153,University of Messina,Bangladesh,Italy,Male,28,A2,72.1,0.86,Low,Single,0.18,0,0.6,BuddyProgram,0,Transferred,Logistics,2025-11-02T11:58:25Z,0.83,0.42,0.68,0.59,0.67,0.92,0.79,0.86,0.87,0.97,1.0,0.73,0.81,0.63,0.71,0.92,0.71,0.56,0.61,0.73,0.8,0.64,0.64,0.76,0.89,0.5,0.76,0.77,0.69,0.76,0.88,0.5
IT000446,Politecnico di Torino,Sri Lanka,Italy,Other,21,C1,61.3,0.86,High,Married,0.16,0,0.6,None,1,Completed,Business,2025-11-02T11:58:25Z,0.69,0.97,0.5,0.64,0.88,0.9,0.68,0.79,0.63,0.7,0.49,0.94,0.73,0.63,0.76,0.75,0.82,0.55,0.71,0.55,0.72,0.72,0.75,0.61,0.53,0.73,0.83,0.73,0.81,0.68,0.73,0.47
SL000273,Slovak Tech,Latvia,Slovakia,Prefer not to say,22,B1,65.5,0.79,High,Other,0.1,1,0.1,Tutoring,0,Administrative Withdrawal,Psychology,2025-11-02T11:58:26Z,0.83,0.78,0.72,0.83,0.92,0.88,0.56,0.99,0.53,0.62,0.53,0.75,0.83,0.73,0.64,0.76,0.72,0.81,0.71,0.99,0.75,0.81,0.84,0.62,0.68,0.62,0.98,0.75,0.83,0.88,0.84,0.69
IT000001,University of Messina,Latvia,Italy,Male,25,C2,48.9,0.83,Low,Other,0.11,0,0.1,Tutoring,1,Completed,Economics,2025-11-02T11:58:25Z,0.74,0.52,0.62,0.96,0.82,0.97,0.76,0.44,0.76,0.65,0.97,0.64,0.76,0.65,0.54,0.95,0.74,0.77,0.94,0.95,0.67,0.81,0.65,0.78,0.82,0.75,0.87,0.66,0.63,0.69,0.66,0.73
IT000274,University of Messina,India,Italy,Male,26,B2,75.6,0.89,High,Married,0.42,0,0.6,Tutoring,0,Failed Exams,Engineering,2025-11-02T11:58:25Z,0.56,0.63,0.82,0.46,0.7,0.36,0.38,0.65,0.76,0.69,0.63,0.73,0.84,0.96,0.82,0.76,0.69,0.82,0.79,0.92,1.0,0.71,0.71,0.79,0.59,0.71,0.7,0.73,0.81,0.66,0.7,0.55
LA000039,TSI Riga,Sri Lanka,Latvia,Female,25,B2,80.8,0.83,High,Single,0.2,1,0.6,LanguageMentor,0,Dropped Out,Engineering,2025-11-02T11:58:25Z,0.62,0.66,0.66,0.86,0.78,0.82,0.64,0.56,0.43,0.65,0.63,0.76,0.58,0.9,0.58,0.85,0.79,0.68,0.74,0.88,0.67,0.63,0.79,0.55,0.49,0.78,0.85,0.73,0.65,0.93,0.74,0.93
IT000424,Politecnico di Torino,Pakistan,Italy,Prefer not to say,22,C1,69.2,0.91,Medium,Married,0.24,0,0.6,Tutoring,0,Failed Exams,Engineering,2025-11-02T11:58:25Z,0.67,0.74,0.88,0.54,0.84,0.73,0.59,0.69,0.61,0.78,0.85,0.42,0.56,0.81,0.77,0.63,0.51,0.64,0.8,0.65,0.96,0.95,1.0,0.73,0.76,0.83,0.68,0.86,0.87,0.51,0.99,0.73
SL000163,Slovak Tech,Brazil,Slovakia,Other,20,B1,73.9,0.77,Low,Married,0.24,0,0.5,Tutoring,1,Completed,Logistics,2025-11-02T11:58:26Z,0.62,0.52,0.68,0.79,0.81,0.53,0.56,1.0,0.84,0.68,0.82,0.75,0.58,0.63,0.63,0.76,0.81,0.74,0.84,0.88,0.71,0.66,0.69,0.64,0.94,0.76,0.68,0.7,0.63,0.88,0.76,0.78
IT000362,Politecnico di Torino,Pakistan,Italy,Female,21,B1,74.0,0.93,Medium,Single,0.44,0,0.6,BuddyProgram,1,Ongoing,English Philology,2025-11-02T11:58:25Z,0.68,0.79,0.89,0.69,0.72,0.73,0.77,0.8,0.88,0.63,0.61,0.86,0.54,0.65,0.64,0.63,0.56,0.57,0.87,0.8,0.45,0.64,0.59,0.75,0.74,0.91,0.7,0.88,1.0,0.78,0.84,0.72
LA000118,Daugavpils University,Sri Lanka,Latvia,Male,26,B2,61.1,0.86,High,Single,0.3,0,0.6,Counseling,1,Completed,Computer Science,2025-11-02T11:58:25Z,0.89,0.65,0.82,0.67,0.57,0.94,0.85,0.78,0.7,0.92,0.87,0.71,0.77,0.68,0.99,0.74,0.88,0.88,0.64,0.94,0.59,0.73,0.78,0.72,0.83,0.59,0.77,0.8,0.75,0.77,0.63,0.66
LA000415,TSI Riga,Italy,Latvia,Prefer not to say,23,B2,81.7,0.8,Medium,Other,0.22,0,0.1,None,1,Completed,Computer Science,2025-11-02T11:58:25Z,0.81,0.58,0.75,1.0,0.58,0.9,0.78,0.62,0.55,0.82,0.73,0.71,0.63,0.63,0.78,0.71,0.73,0.6,0.42,0.62,0.82,0.89,0.64,0.57,0.64,0.31,0.69,0.9,0.63,0.78,0.76,0.88
LA000295,TSI Riga,Bangladesh,Latvia,Prefer not to say,31,A2,66.3,0.88,Low,Other,0.63,0,0.6,LanguageMentor,0,Transferred,Business,2025-11-02T11:58:25Z,0.76,0.72,0.65,0.65,0.65,0.71,0.53,0.76,0.64,0.67,0.74,0.71,0.66,0.66,0.71,0.57,0.58,0.53,0.47,0.79,0.31,0.24,0.72,0.66,0.8,0.83,0.89,0.79,0.89,0.56,0.93,0.56
SL000381,Slovak Tech,India,Slovakia,Male,26,A2,69.6,0.84,High,Single,0.38,1,0.6,None,0,Dropped Out,Engineering,2025-11-02T11:58:26Z,0.81,0.69,0.68,0.84,0.56,0.54,0.76,0.74,0.74,0.77,0.69,0.64,0.83,0.91,0.49,0.94,0.77,0.74,0.71,0.77,0.4,0.71,0.91,0.88,0.64,0.56,0.65,0.52,0.58,0.69,0.84,0.51
SL000458,Comenius University Bratislava,Bangladesh,Slovakia,Male,27,A2,84.7,0.96,Low,Single,0.6,0,0.6,None,0,Failed Exams,Data Science,2025-11-02T11:58:26Z,0.8,0.76,0.53,0.83,0.78,0.56,0.76,0.7,0.72,0.79,0.55,0.41,0.84,0.9,0.55,0.92,0.71,0.9,0.71,0.67,0.78,0.76,0.78,0.69,0.69,0.94,0.84,0.71,0.74,0.92,0.86,0.85
IT000125,University of Messina,Slovakia,Italy,Other,33,B1,57.0,0.82,High,Single,0.3,0,0.1,Tutoring,1,Completed,Logistics,2025-11-02T11:58:25Z,0.53,0.41,0.76,0.72,0.87,0.89,0.64,0.72,0.92,0.56,0.82,0.59,0.53,0.79,0.72,0.45,0.86,0.68,0.82,0.71,0.71,0.59,0.83,0.92,0.68,0.83,0.72,0.85,0.49,0.75,0.5,0.66
SL000326,Comenius University Bratislava,USA,Slovakia,Other,23,C1,58.2,1.0,Medium,Single,0.56,1,0.3,None,0,Dropped Out,Computer Science,2025-11-02T11:58:26Z,0.56,0.7,0.64,0.97,0.75,0.68,0.79,0.85,0.8,0.87,0.83,0.74,0.81,1.0,0.76,0.64,0.82,0.6,0.66,0.73,1.0,0.78,0.82,0.75,0.74,0.74,0.81,0.74,0.83,0.86,0.56,0.76
SL000118,Comenius University Bratislava,Spain,Slovakia,Other,26,A2,74.1,0.96,Low,Married,0.48,0,0.1,None,1,Completed,Data Science,2025-11-02T11:58:26Z,0.87,0.81,0.72,0.78,0.98,0.79,0.77,0.54,0.53,0.53,0.8,0.81,0.7,0.78,0.67,0.6,0.64,0.82,0.8,0.68,0.88,0.9,0.77,0.8,0.78,0.58,0.57,0.63,0.52,0.77,0.73,0.6
LA000500,Daugavpils University,Bangladesh,Latvia,Other,22,C2,66.9,0.92,High,Other,0.61,0,0.6,Tutoring,1,Completed,Computer Science,2025-11-02T11:58:25Z,0.65,0.76,0.73,0.86,0.67,0.54,0.5,0.73,0.75,0.83,0.58,0.61,0.69,0.74,0.77,0.4,0.66,0.83,0.66,0.11,0.54,0.48,0.5,0.41,0.75,0.94,0.84,0.65,0.78,0.8,0.6,0.84
IT000118,Politecnico di Torino,Vietnam,Italy,Female,27,C1,73.9,0.99,Low,Married,0.5,1,0.6,None,0,Left Country,Psychology,2025-11-02T11:58:25Z,0.68,0.83,0.55,0.67,0.87,0.6,0.77,0.65,0.76,0.71,0.86,0.58,0.67,0.78,0.75,0.74,0.78,0.82,0.89,0.71,0.37,0.75,0.56,0.76,0.58,0.68,0.69,0.67,0.61,0.73,0.68,0.86
LA000075,Daugavpils University,India,Latvia,Other,25,C1,76.9,0.92,High,Married,0.23,0,0.6,LanguageMentor,0,Failed Exams,Computer Science,2025-11-02T11:58:25Z,0.55,0.65,0.8,0.6,0.75,0.88,0.97,0.6,0.94,0.54,0.8,0.76,0.81,0.71,0.67,0.83,0.69,0.4,0.87,0.45,0.45,0.46,0.65,0.7,0.82,0.67,0.9,0.68,0.71,0.56,0.72,0.87
IT000416,Politecnico di Torino,Pakistan,Italy,Female,26,B1,65.4,0.79,Low,Married,0.06,0,0.6,None,1,Completed,Engineering,2025-11-02T11:58:25Z,1.0,1.0,0.66,0.83,0.9,0.89,0.62,0.6,0.91,0.81,0.89,0.81,0.76,0.96,0.86,0.68,0.56,0.87,0.81,0.63,0.75,0.9,0.88,0.76,0.72,0.83,0.58,0.93,0.8,0.79,0.86,0.71
IT000219,Politecnico di Torino,Bangladesh,Italy,Prefer not to say,21,C1,64.6,0.76,Low,Single,0.55,0,0.6,BuddyProgram,1,Ongoing,Computer Science,2025-11-02T11:58:25Z,0.83,0.74,0.62,0.78,0.61,0.92,0.46,0.64,0.75,0.59,0.71,0.82,0.85,0.71,0.64,0.48,0.6,0.71,0.52,0.72,0.58,0.56,0.64,0.66,0.78,0.68,0.73,0.67,0.8,0.85,0.56,0.88
LA000144,TSI Riga,India,Latvia,Female,23,C2,73.4,0.86,High,Married,0.31,0,0.6,None,1,Completed,Economics,2025-11-02T11:58:25Z,0.95,0.76,0.82,0.56,0.76,0.81,0.75,0.82,0.58,0.81,0.56,0.96,0.51,0.9,0.67,0.79,0.78,0.92,0.69,0.77,0.67,0.63,0.58,0.85,0.92,0.71,0.72,0.72,0.93,0.52,0.64,0.69
