student_id,institution,country_home,country_host,gender,age,language_proficiency,gpa_prev,attendance_rate,socio_econ_status,marital_status,teaching_style_difference,dropout,cultural_distance,support_program,target_success,weekly_engagement,subject_field,timestamp_created
LA000131,Daugavpils University,Ukraine,Latvia,Other,20,C1,68.5,0.88,High,Married,0.28,1,0.1,LanguageMentor,0,0.50|0.66|0.78|0.93|0.58|0.74|0.56|0.82|0.77|0.68|0.72|0.84|0.68|0.80|0.70|0.87|0.49|0.99|0.49|0.77|0.68|0.50|0.67|0.68|0.62|0.65|0.60|0.87|0.52|0.71|0.81|0.99,Engineering,2025-11-02T11:58:25Z
LA000132,Daugavpils University,Latvia,Latvia,Prefer not to say,20,B1,65,0.95,Medium,Other,0.42,0,0.1,None,0,0.40|0.72|0.68|0.83|0.69|0.84|0.91|0.56|0.64|0.73|0.71|0.77|0.64|0.45|0.69|0.66|0.71|0.56|0.80|0.70|0.70|0.66|0.95|0.57|0.55|0.64|0.59|0.61|0.76|0.72|0.91|0.63,Psychology,2025-11-02T11:58:25Z
LA000133,Daugavpils University,India,Latvia,Other,24,C1,98.9,1,Medium,Other,0.38,0,0.6,None,1,0.78|0.79|0.72|0.61|0.72|0.70|0.80|0.70|0.64|0.69|0.82|0.69|0.82|0.59|0.56|0.77|0.84|0.83|0.85|0.76|0.73|0.77|0.47|0.73|0.72|0.88|0.95|0.87|0.70|0.69|0.75|0.39,Computer Science,2025-11-02T11:58:25Z
LA000134,Daugavpils University,Slovakia,Latvia,Other,25,B2,67.1,0.85,Low,Single,0.14,0,0.1,None,1,0.91|0.81|0.74|0.82|0.86|0.91|0.60|0.68|0.77|0.58|0.69|0.73|0.71|0.69|0.71|0.85|0.66|0.78|0.72|0.55|0.84|0.59|0.83|0.59|0.75|0.89|0.60|0.83|0.57|0.73|0.72|0.90,Psychology,2025-11-02T11:58:25Z
LA000135,TSI Riga,USA,Latvia,Other,25,C2,72.9,0.88,High,Married,0.08,0,0.3,LanguageMentor,1,0.80|0.57|0.71|0.78|0.71|0.78|0.74|0.73|0.96|0.62|0.71|0.54|0.77|0.88|0.74|0.65|0.72|0.70|0.69|0.90|0.74|0.57|0.97|0.89|0.70|0.83|0.59|0.78|1.00|0.70|0.90|0.78,Engineering,2025-11-02T11:58:25Z
LA000136,TSI Riga,Nigeria,Latvia,Prefer not to say,24,A2,87.6,0.88,Low,Single,0.47,1,0.7,Tutoring,0,0.75|0.91|0.68|1.00|0.51|0.58|0.87|0.90|0.65|0.47|0.83|0.89|0.78|0.78|0.70|0.59|0.73|0.67|0.87|0.90|0.86|0.70|0.77|0.67|0.86|0.93|0.80|0.61|0.72|0.73|0.70|0.72,Logistics,2025-11-02T11:58:25Z
LA000137,TSI Riga,Latvia,Latvia,Prefer not to say,18,C2,74.1,0.85,High,Single,0.07,0,0.1,BuddyProgram,1,0.59|0.78|0.75|0.62|0.82|0.74|0.57|0.82|0.81|0.83|0.75|0.85|0.66|0.65|0.79|0.72|0.61|0.87|0.67|0.66|0.61|0.91|0.52|0.73|0.71|0.68|1.00|0.72|0.72|0.42|0.86|0.76,Computer Science,2025-11-02T11:58:25Z
LA000138,TSI Riga,Latvia,Latvia,Male,19,C2,67.6,0.88,Medium,Other,0.04,0,0.1,BuddyProgram,1,0.86|0.75|0.61|0.67|0.75|0.65|0.65|0.76|0.81|0.74|0.87|0.66|0.72|0.68|0.71|0.71|0.98|0.48|0.78|0.86|0.50|0.83|0.57|0.93|0.59|0.89|0.63|0.87|0.62|0.72|0.79|0.50,Engineering,2025-11-02T11:58:25Z
LA000139,TSI Riga,Italy,Latvia,Female,22,C1,60,0.87,High,Single,0.36,0,0.1,None,1,0.80|0.80|0.76|0.58|0.86|0.60|0.76|0.76|0.68|0.80|0.87|0.61|0.65|0.61|0.74|0.71|0.70|0.74|0.55|0.73|0.58|0.93|0.78|0.81|0.62|0.83|0.66|0.68|0.55|0.71|0.78|0.87,Engineering,2025-11-02T11:58:25Z
LA000140,TSI Riga,Sri Lanka,Latvia,Prefer not to say,19,B2,84.3,0.97,High,Single,0.16,0,0.6,None,1,0.62|0.74|0.66|0.73|0.82|0.78|0.75|0.90|0.84|0.51|0.82|0.73|0.65|0.65|1.00|0.73|0.61|0.90|0.87|0.67|0.76|0.64|0.70|0.90|0.63|0.63|0.71|0.74|0.91|0.54|0.65|0.73,Data Science,2025-11-02T11:58:25Z
LA000141,TSI Riga,Latvia,Latvia,Female,23,B2,76.9,0.77,High,Married,0.51,1,0.1,LanguageMentor,0,0.85|0.73|0.54|0.76|0.72|0.70|0.95|0.66|0.72|0.79|0.71|0.64|0.81|0.60|0.71|0.78|0.67|0.61|0.75|0.57|0.80|0.91|0.62|0.35|0.73|0.77|0.87|0.88|0.69|0.74|0.53|0.94,Business,2025-11-02T11:58:25Z
LA000142,TSI Riga,Bangladesh,Latvia,Female,20,C2,63.8,0.71,Medium,Married,0.44,0,0.6,LanguageMentor,0,0.76|0.70|0.81|0.65|0.80|1.00|0.64|0.63|0.58|0.80|0.72|0.63|0.58|0.78|0.64|0.81|0.59|0.87|0.83|0.98|0.69|0.73|0.54|0.46|0.85|0.81|0.71|0.93|0.61|0.49|0.73|0.63,Computer Science,2025-11-02T11:58:25Z
LA000143,Daugavpils University,Slovakia,Latvia,Male,26,C1,81.3,0.7,Low,Other,0.26,1,0.1,LanguageMentor,0,0.94|0.73|0.88|0.61|0.59|0.61|0.55|1.00|0.87|0.80|0.79|0.78|0.62|0.88|0.74|0.62|0.83|0.71|0.55|0.75|0.82|0.73|0.73|0.72|0.64|0.58|0.83|0.71|0.82|0.60|0.56|0.91,Economics,2025-11-02T11:58:25Z
LA000144,TSI Riga,India,Latvia,Female,23,C2,73.4,0.86,High,Married,0.31,0,0.6,None,1,0.95|0.76|0.82|0.56|0.76|0.81|0.75|0.82|0.58|0.81|0.56|0.96|0.51|0.90|0.67|0.79|0.78|0.92|0.69|0.77|0.67|0.63|0.58|0.85|0.92|0.71|0.72|0.72|0.93|0.52|0.64|0.69,Economics,2025-11-02T11:58:25Z
LA000145,Daugavpils University,Bangladesh,Latvia,Male,22,A2,74,1,Medium,Single,0.65,1,0.6,None,0,0.58|0.81|0.59|0.70|0.83|0.54|0.61|0.75|0.76|0.82|0.88|0.64|0.59|0.71|0.59|0.59|0.83|0.51|0.54|0.39|0.48|0.44|0.45|0.23|0.77|0.85|0.66|0.75|0.62|0.80|0.95|0.71,Computer Science,2025-11-02T11:58:25Z
LA000146,TSI Riga,Spain,Latvia,Prefer not to say,25,C2,57.6,0.78,Medium,Single,0.19,0,0.1,None,1,0.70|0.59|0.71|0.64|0.81|0.80|0.70|0.64|0.74|0.54|0.41|0.74|0.89|0.93|0.68|0.66|1.00|0.76|0.55|0.70|0.71|0.62|1.00|0.71|0.60|0.43|0.91|0.99|0.75|0.78|0.68|0.47,Logistics,2025-11-02T11:58:25Z
LA000147,Daugavpils University,Brazil,Latvia,Male,23,B2,55.8,0.94,Medium,Married,0.22,0,0.5,None,1,0.67|0.81|0.70|0.64|0.51|0.59|0.87|0.85|0.74|0.61|0.70|0.55|0.52|0.72|0.63|0.60|0.68|0.89|0.87|0.86|0.57|0.76|0.77|0.93|0.60|0.66|0.83|0.71|0.65|0.49|0.91|0.57,Economics,2025-11-02T11:58:25Z
LA000148,Daugavpils University,India,Latvia,Female,25,C1,55.8,0.68,High,Other,0.17,0,0.6,BuddyProgram,1,0.80|0.85|0.61|0.56|0.55|0.65|0.64|0.75|0.66|0.58|0.79|0.75|0.74|0.85|0.87|0.74|0.82|0.64|0.58|0.87|0.84|0.96|0.48|1.00|0.81|0.96|0.82|0.67|0.65|0.74|0.75|0.57,Business,2025-11-02T11:58:25Z
LA000149,Daugavpils University,Ukraine,Latvia,Other,24,B1,56.8,0.89,Low,Married,0.18,0,0.1,LanguageMentor,1,0.73|0.82|0.84|0.93|0.83|0.88|0.55|0.97|0.92|0.56|0.48|0.63|0.48|0.91|0.75|0.82|0.63|0.66|0.80|0.73|0.72|0.72|0.65|0.75|0.54|0.57|0.83|0.75|0.53|0.73|0.71|0.71,English Philology,2025-11-02T11:58:25Z
LA000150,TSI Riga,USA,Latvia,Female,26,B2,80.5,0.97,Low,Married,0.34,0,0.3,Tutoring,1,0.63|0.63|0.90|0.73|0.81|0.81|0.64|0.68|0.78|0.43|0.57|0.71|0.86|0.72|0.85|0.69|0.60|0.80|0.84|0.64|0.78|0.69|0.82|0.84|0.67|0.79|0.69|0.78|0.74|0.68|0.92|0.73,English Philology,2025-11-02T11:58:25Z
LA000151,TSI Riga,Ukraine,Latvia,Female,21,C1,59.1,1,Low,Married,0.27,1,0.1,LanguageMentor,0,0.54|0.77|0.86|0.81|0.92|0.70|0.73|0.51|0.65|0.75|0.68|0.65|0.81|0.63|0.85|0.65|0.57|0.69|0.63|0.80|0.74|0.71|0.84|0.91|0.86|0.67|0.76|0.70|1.00|0.49|0.59|0.71,Engineering,2025-11-02T11:58:25Z
LA000152,TSI Riga,Latvia,Latvia,Other,19,C1,71.4,0.9,Low,Married,0.22,0,0.1,Tutoring,1,1.00|0.74|0.74|0.79|0.73|0.61|1.00|0.70|0.76|0.55|0.83|0.61|0.74|0.72|0.82|1.00|0.53|0.95|0.91|0.82|0.63|0.59|0.86|0.92|0.67|0.72|0.71|0.73|0.63|0.78|0.82|0.69,Economics,2025-11-02T11:58:25Z
LA000153,Daugavpils University,Pakistan,Latvia,Male,24,B1,69.2,0.8,High,Single,0.1,0,0.6,BuddyProgram,1,0.71|0.71|0.80|0.92|0.98|0.67|0.61|0.80|0.44|0.54|0.86|0.71|0.58|0.67|0.65|0.87|0.84|0.87|0.60|0.75|0.66|0.58|0.71|0.68|0.65|0.58|0.60|0.65|0.79|0.69|0.70|0.78,Economics,2025-11-02T11:58:25Z
LA000154,Daugavpils University,Sri Lanka,Latvia,Other,28,A2,75.5,0.87,Low,Married,0.23,1,0.6,None,0,0.55|0.63|0.90|0.64|0.81|0.60|0.94|0.56|0.81|0.63|0.73|0.75|0.63|0.62|0.69|0.46|0.57|0.60|0.95|0.90|0.77|0.50|0.45|1.00|0.64|0.76|0.59|0.68|0.48|0.73|0.75|0.77,Economics,2025-11-02T11:58:25Z
LA000155,TSI Riga,Latvia,Latvia,Prefer not to say,19,A2,66.5,0.74,High,Married,0.25,0,0.1,Counseling,1,0.84|0.63|0.56|0.64|0.90|0.84|0.66|0.73|0.76|0.75|0.69|0.57|0.92|0.90|0.51|0.72|0.59|0.67|0.62|0.66|0.67|0.65|0.72|0.76|0.79|0.85|0.85|0.72|0.67|0.66|0.85|0.47,Psychology,2025-11-02T11:58:25Z
LA000156,TSI Riga,Sri Lanka,Latvia,Other,25,C2,79.8,0.89,Low,Single,0.13,0,0.6,BuddyProgram,1,0.77|0.63|0.74|0.76|0.78|0.75|0.99|0.70|0.62|0.83|0.63|1.00|0.66|0.47|0.95|0.67|0.57|0.68|0.86|0.97|0.64|0.76|0.88|0.71|0.72|0.96|0.95|0.84|0.65|0.89|0.86|0.75,Logistics,2025-11-02T11:58:25Z
LA000157,Daugavpils University,Latvia,Latvia,Male,28,C1,81,0.92,Low,Other,0.24,0,0.1,Counseling,1,0.56|0.74|0.72|0.58|0.53|0.83|0.68|0.51|0.76|0.71|0.70|0.58|0.77|0.91|0.47|0.82|0.44|0.72|0.78|0.67|0.46|0.72|0.53|0.74|0.82|0.60|0.68|0.35|0.65|1.00|0.80|0.74,Business,2025-11-02T11:58:25Z
LA000158,Daugavpils University,Latvia,Latvia,Female,20,C1,72,0.84,Medium,Married,0.36,0,0.1,None,1,0.65|0.93|1.00|0.57|0.54|0.71|0.78|0.92|0.84|1.00|0.87|0.70|0.60|0.86|0.73|0.56|0.64|0.85|0.73|0.54|0.75|0.74|0.60|0.81|0.96|0.59|0.64|0.89|0.96|0.66|0.91|0.64,Psychology,2025-11-02T11:58:25Z
LA000159,TSI Riga,Italy,Latvia,Other,19,A2,56.2,0.89,Medium,Other,0.33,0,0.1,Tutoring,1,0.83|0.58|0.89|0.57|0.65|0.94|0.74|0.65|0.98|0.76|0.92|0.69|0.52|0.62|0.71|0.75|0.81|0.70|0.85|0.41|0.79|0.82|0.74|0.65|0.89|0.79|0.66|0.87|0.54|0.72|0.74|0.85,Business,2025-11-02T11:58:25Z
LA000160,TSI Riga,Bangladesh,Latvia,Female,20,A2,76.9,1,Low,Married,0.18,0,0.6,LanguageMentor,1,1.00|0.69|0.65|0.67|0.96|0.91|0.60|0.81|0.64|0.70|0.77|0.64|0.69|0.74|0.79|0.58|0.54|0.73|0.86|0.72|0.83|0.68|0.80|0.88|0.63|0.77|0.69|0.66|0.95|0.64|0.82|0.79,Computer Science,2025-11-02T11:58:25Z
LA000161,Daugavpils University,Spain,Latvia,Female,24,B2,80.2,0.94,Low,Other,0.33,1,0.1,None,0,0.87|0.66|0.75|0.51|0.67|0.69|0.45|0.71|0.57|0.77|0.83|0.61|0.74|0.67|0.52|0.55|0.71|0.56|0.93|0.89|0.77|0.55|0.64|0.86|0.65|0.82|0.66|0.88|0.62|0.76|1.00|0.83,Logistics,2025-11-02T11:58:25Z
LA000162,TSI Riga,USA,Latvia,Prefer not to say,22,C2,64.2,0.96,High,Other,0.13,0,0.3,BuddyProgram,1,0.78|0.63|0.62|0.86|0.87|0.66|0.77|0.61|0.90|0.89|0.81|0.73|0.61|0.69|1.00|0.62|0.83|0.72|0.63|0.88|0.89|0.79|0.96|0.53|0.77|0.79|0.65|0.59|0.77|0.58|0.66|0.92,Logistics,2025-11-02T11:58:25Z
LA000163,Daugavpils University,Nigeria,Latvia,Male,22,C2,69.4,0.78,Medium,Other,0.12,1,0.7,Tutoring,0,0.61|0.85|0.72|0.55|0.51|0.55|0.74|0.75|0.75|0.92|0.76|0.72|0.66|0.70|0.73|0.67|0.75|0.80|0.78|0.90|0.79|1.00|0.76|0.95|0.40|0.49|0.60|0.68|0.70|0.81|0.99|0.76,Psychology,2025-11-02T11:58:25Z
LA000164,Daugavpils University,Italy,Latvia,Male,22,C1,72.1,0.84,High,Married,0.12,0,0.1,Tutoring,0,0.76|0.78|0.53|0.60|0.77|0.85|0.80|0.67|1.00|0.94|0.80|0.88|0.82|0.64|0.82|0.92|0.77|0.62|0.90|0.92|0.84|0.66|0.69|0.95|0.66|0.71|0.54|1.00|0.48|0.54|0.70|0.85,English Philology,2025-11-02T11:58:25Z
LA000165,TSI Riga,Ukraine,Latvia,Other,22,C1,60.1,0.92,Low,Single,0.35,1,0.1,Tutoring,0,0.52|0.77|0.63|1.00|0.78|0.64|0.70|0.83|0.85|0.70|0.73|1.00|0.63|0.80|0.77|0.74|0.40|0.75|0.52|0.90|0.76|0.60|0.69|0.84|0.53|0.81|0.68|0.77|0.86|0.91|0.59|0.73,Business,2025-11-02T11:58:25Z
LA000166,TSI Riga,Spain,Latvia,Prefer not to say,28,B2,71.4,0.92,High,Single,0.14,0,0.1,None,1,0.98|0.72|0.63|0.86|0.76|0.84|0.64|0.83|0.95|0.73|0.63|0.54|0.77|0.59|0.68|0.77|0.80|0.85|0.63|0.65|0.72|0.94|0.80|0.75|0.74|0.60|0.83|0.95|0.69|0.89|0.84|0.72,Data Science,2025-11-02T11:58:25Z
LA000167,TSI Riga,India,Latvia,Other,18,C1,80.4,0.67,Low,Single,0.16,1,0.6,LanguageMentor,0,0.76|1.00|0.76|0.80|0.53|0.67|1.00|0.58|0.69|0.82|0.78|0.67|0.68|0.70|0.65|0.78|1.00|0.72|0.87|0.81|0.81|0.56|0.62|0.46|0.84|0.58|0.78|0.52|0.76|0.71|0.84|0.75,Computer Science,2025-11-02T11:58:25Z
LA000168,TSI Riga,Ukraine,Latvia,Prefer not to say,26,B1,68.3,0.93,Medium,Other,0.12,1,0.1,None,0,0.63|0.69|0.80|0.75|0.70|0.69|0.87|0.51|0.78|0.75|0.92|0.73|0.90|0.70|0.44|0.92|0.92|0.82|0.85|0.91|0.88|0.55|0.85|0.55|0.67|0.73|0.64|0.79|0.75|0.77|0.63|0.97,Economics,2025-11-02T11:58:25Z
LA000169,TSI Riga,Sri Lanka,Latvia,Other,22,C2,68.7,0.91,High,Married,0.13,0,0.6,None,1,0.84|0.70|0.65|0.83|0.91|0.82|0.93|0.85|0.77|0.79|0.72|0.73|0.54|0.68|0.79|0.79|0.96|0.85|0.71|0.59|0.49|0.74|0.70|0.94|0.81|0.84|0.89|0.76|0.74|0.59|0.74|0.75,Engineering,2025-11-02T11:58:25Z
LA000170,Daugavpils University,Nigeria,Latvia,Male,21,A2,78.7,0.74,Medium,Married,0.36,1,0.7,BuddyProgram,0,0.74|0.75|0.61|0.76|0.68|0.94|0.70|0.79|0.75|0.65|0.71|0.62|0.70|0.66|0.65|0.76|0.68|0.64|0.70|0.72|0.69|0.82|0.66|0.57|0.72|0.70|0.83|0.72|0.65|0.74|0.69|0.61,Computer Science,2025-11-02T11:58:25Z
LA000171,Daugavpils University,India,Latvia,Prefer not to say,23,A2,75.3,0.79,Medium,Married,0.06,0,0.6,Tutoring,1,0.86|0.63|0.72|0.62|1.00|0.80|0.77|0.62|0.57|0.62|0.66|0.81|0.60|0.76|0.39|0.84|0.67|0.85|0.60|0.83|0.63|0.79|0.81|0.64|0.79|0.69|0.79|0.55|0.88|0.46|0.78|0.84,Economics,2025-11-02T11:58:25Z
LA000172,Daugavpils University,Spain,Latvia,Prefer not to say,22,C1,68,0.75,Low,Single,0.08,0,0.1,Tutoring,1,0.60|0.85|0.79|0.98|0.97|0.73|0.58|0.66|0.73|0.97|0.60|0.64|0.84|0.78|0.75|0.86|0.65|0.70|0.56|0.85|0.63|0.64|0.85|0.50|0.90|0.96|0.66|0.65|0.58|0.81|0.87|0.93,Business,2025-11-02T11:58:25Z
LA000173,Daugavpils University,Nigeria,Latvia,Prefer not to say,18,B1,80.4,0.84,Medium,Married,0.28,0,0.7,BuddyProgram,0,0.51|0.83|0.59|0.73|0.71|0.82|0.66|0.62|0.79|0.77|0.52|0.67|0.61|0.76|0.70|0.61|0.86|0.78|0.56|0.82|0.53|0.85|0.69|0.52|0.61|0.81|0.91|0.83|0.69|0.81|0.78|0.62,Business,2025-11-02T11:58:25Z
LA000174,Daugavpils University,Slovakia,Latvia,Other,25,A2,72.8,1,High,Other,0.15,0,0.1,Tutoring,1,0.58|0.79|0.88|0.73|0.60|0.43|0.55|0.69|0.46|0.99|0.63|0.78|0.84|0.38|0.94|0.93|0.79|0.87|0.69|0.74|0.78|0.82|0.54|0.71|0.53|0.69|0.61|0.82|0.65|0.60|0.81|0.69,Psychology,2025-11-02T11:58:25Z
LA000175,Daugavpils University,Spain,Latvia,Female,22,C1,78.3,0.93,Medium,Other,0.16,0,0.1,None,1,0.83|0.74|0.87|0.79|0.76|0.89|0.86|0.89|0.69|0.79|0.73|0.68|0.78|0.73|0.73|0.80|0.85|0.71|0.68|0.73|0.79|0.55|0.50|0.79|0.63|0.85|0.78|0.60|0.59|0.87|0.70|0.77,Psychology,2025-11-02T11:58:25Z
LA000176,TSI Riga,Nigeria,Latvia,Male,22,B1,72.3,0.88,High,Other,0.43,0,0.7,LanguageMentor,1,0.73|0.40|0.51|0.85|0.77|0.77|0.75|0.48|0.87|0.88|0.75|0.38|0.79|0.75|0.80|0.74|1.00|0.86|0.81|0.74|0.65|0.83|0.83|0.75|0.64|0.62|0.94|0.75|0.86|0.83|0.61|0.49,Psychology,2025-11-02T11:58:25Z
LA000177,TSI Riga,Vietnam,Latvia,Other,21,C1,83,0.95,High,Other,0.03,0,0.6,None,1,0.55|0.74|0.78|0.91|0.80|0.66|0.71|0.69|0.66|0.70|0.70|0.67|0.76|0.69|0.60|0.79|0.82|0.87|0.78|0.63|0.76|0.96|0.86|0.55|0.92|0.83|0.69|0.47|0.89|0.57|0.41|0.57,English Philology,2025-11-02T11:58:25Z
LA000178,Daugavpils University,USA,Latvia,Male,25,C2,84.5,0.83,High,Single,0.14,0,0.3,None,1,0.87|0.67|0.51|0.87|0.72|0.73|0.62|0.77|0.67|0.65|0.74|0.97|0.59|0.61|1.00|0.52|0.68|0.57|0.80|0.60|0.84|1.00|0.75|0.97|0.53|0.84|0.70|0.86|0.82|0.53|0.77|0.69,Computer Science,2025-11-02T11:58:25Z
LA000179,TSI Riga,India,Latvia,Female,23,C1,76.6,0.97,High,Single,0.16,0,0.6,None,1,0.69|0.72|0.62|0.67|0.88|0.63|0.86|0.87|0.71|0.85|0.65|0.78|0.80|0.81|0.86|0.58|0.54|0.63|0.75|0.87|0.57|0.59|0.60|0.80|0.77|0.82|0.69|0.91|0.95|0.76|0.86|0.66,Business,2025-11-02T11:58:25Z
LA000180,TSI Riga,USA,Latvia,Female,24,C1,67.6,0.74,High,Married,0.15,0,0.3,LanguageMentor,1,0.84|0.87|0.53|0.67|0.68|0.59|0.71|0.79|0.75|0.85|0.68|0.81|0.80|0.89|0.82|0.66|0.61|0.59|0.62|0.71|0.60|0.67|0.93|0.60|0.71|0.76|0.62|0.46|0.79|0.72|0.92|0.55,Psychology,2025-11-02T11:58:25Z
LA000181,Daugavpils University,Bangladesh,Latvia,Other,27,C1,63.1,0.99,Medium,Other,0.58,0,0.6,Tutoring,1,0.65|0.67|0.71|0.57|0.85|0.61|0.79|0.82|0.70|0.75|0.61|0.72|0.90|0.79|0.61|0.62|0.66|0.73|0.86|0.76|0.55|0.82|0.61|0.79|0.82|0.73|0.77|0.57|0.64|0.58|0.82|0.94,Computer Science,2025-11-02T11:58:25Z
LA000182,TSI Riga,Ukraine,Latvia,Other,23,A2,66.2,0.98,Medium,Other,0.06,0,0.1,None,1,0.67|0.58|0.73|0.69|0.79|0.66|0.79|0.75|0.72|0.81|0.64|0.85|0.90|0.61|0.91|0.84|0.97|0.78|0.80|0.51|0.70|0.70|0.59|0.90|0.75|0.69|0.79|0.60|0.57|0.77|0.58|0.75,Engineering,2025-11-02T11:58:25Z
LA000183,TSI Riga,Latvia,Latvia,Prefer not to say,29,B2,72.5,0.8,Medium,Other,0.33,0,0.1,Tutoring,0,0.60|0.46|0.72|0.85|0.84|0.74|0.74|0.72|0.82|0.56|0.92|0.60|0.70|0.72|0.92|0.78|0.84|0.88|0.74|0.98|0.63|0.72|0.82|0.65|0.88|0.66|0.65|0.51|0.59|0.70|0.70|1.00,Psychology,2025-11-02T11:58:25Z
LA000184,Daugavpils University,Slovakia,Latvia,Female,26,C1,73.7,1,Medium,Other,0.07,0,0.1,Tutoring,1,0.59|0.72|0.98|0.73|0.83|0.80|0.79|0.88|0.93|0.77|0.96|0.91|0.84|0.61|0.70|1.00|0.71|0.85|0.70|0.77|0.87|0.82|0.86|0.72|0.74|0.69|0.99|0.56|0.58|0.55|0.61|0.53,Data Science,2025-11-02T11:58:25Z
LA000185,TSI Riga,Pakistan,Latvia,Other,23,B2,69.4,0.89,Low,Married,0.08,0,0.6,BuddyProgram,1,0.64|0.46|0.78|0.73|0.75|0.81|0.55|0.97|0.75|0.88|0.82|0.46|0.73|0.57|0.77|0.84|0.77|0.79|0.59|0.72|0.81|0.61|0.68|0.45|0.82|0.69|0.84|0.76|0.73|0.75|0.73|0.86,Logistics,2025-11-02T11:58:25Z
LA000186,Daugavpils University,Nigeria,Latvia,Female,26,B1,66.8,0.75,High,Single,0.32,1,0.7,Tutoring,0,0.83|0.89|0.96|0.54|0.86|0.54|0.63|0.82|0.61|0.71|0.87|0.69|0.57|0.78|0.84|0.59|0.80|0.71|0.54|0.86|0.82|0.66|0.63|0.51|0.67|0.77|0.86|0.72|0.82|0.59|0.70|0.72,Logistics,2025-11-02T11:58:25Z
LA000187,TSI Riga,Italy,Latvia,Other,23,A2,63.6,0.92,High,Single,0.11,0,0.1,LanguageMentor,0,0.80|0.71|0.53|1.00|0.62|0.68|0.62|0.70|0.63|0.69|0.55|0.74|0.67|0.61|0.77|0.57|0.54|0.79|0.65|0.84|0.81|0.84|0.64|0.58|0.67|0.96|0.83|0.67|0.74|0.74|0.61|0.84,Engineering,2025-11-02T11:58:25Z
LA000188,TSI Riga,Nigeria,Latvia,Other,24,C2,68.7,0.91,Medium,Other,0.18,0,0.7,LanguageMentor,1,0.79|0.47|0.68|0.78|0.79|0.72|0.68|0.62|0.64|0.67|0.71|0.85|0.79|0.58|1.00|0.66|0.90|0.78|0.97|0.78|0.68|0.74|0.78|0.73|0.73|0.62|0.77|0.89|0.70|0.82|0.60|0.63,Psychology,2025-11-02T11:58:25Z
LA000189,Daugavpils University,Brazil,Latvia,Other,20,C2,69.7,0.96,High,Other,0.13,1,0.5,Tutoring,0,1.00|0.73|0.73|0.77|0.99|0.68|0.69|0.68|0.75|0.77|0.79|0.75|0.89|0.60|0.77|0.76|0.69|0.80|0.99|0.77|0.97|0.99|0.42|0.95|0.64|0.69|0.77|0.90|0.70|0.68|0.96|0.67,Data Science,2025-11-02T11:58:25Z
LA000190,Daugavpils University,Slovakia,Latvia,Prefer not to say,23,C2,67.9,0.81,Low,Other,0.06,0,0.1,BuddyProgram,1,0.79|0.71|0.38|0.85|0.69|0.77|0.86|0.60|0.75|0.73|0.72|0.57|0.72|0.66|0.81|0.59|0.88|0.82|0.94|0.88|0.39|0.68|0.81|0.60|0.73|0.68|0.69|0.76|0.67|0.78|0.55|0.59,Psychology,2025-11-02T11:58:25Z
LA000191,Daugavpils University,Pakistan,Latvia,Prefer not to say,21,B1,63.4,0.85,High,Single,0.34,1,0.6,BuddyProgram,0,1.00|1.00|0.72|0.56|0.73|0.77|0.87|0.52|0.69|0.88|0.83|0.81|0.62|0.70|0.59|0.52|0.63|0.97|0.81|0.64|0.63|0.88|0.70|0.76|0.79|0.85|0.87|0.79|0.45|0.59|0.89|0.71,Economics,2025-11-02T11:58:25Z
LA000192,Daugavpils University,Pakistan,Latvia,Other,23,C2,72.1,0.96,Medium,Married,0.34,0,0.6,Tutoring,1,0.76|0.90|0.89|0.55|0.69|0.57|0.75|0.54|0.83|0.66|0.73|1.00|0.64|0.73|0.83|0.62|0.56|0.73|0.86|0.64|0.62|0.95|0.62|0.85|0.65|0.87|0.75|0.87|0.79|0.91|0.71|0.69,Engineering,2025-11-02T11:58:25Z
LA000193,TSI Riga,Pakistan,Latvia,Male,23,C1,69.1,0.84,High,Single,0.24,0,0.6,None,1,0.62|0.91|0.60|0.61|0.56|0.67|0.90|0.64|0.74|0.53|0.78|0.71|0.67|0.93|0.67|0.95|0.72|0.93|0.73|0.95|0.81|0.74|0.87|0.74|0.66|0.96|0.64|0.76|0.83|0.49|0.59|0.71,Psychology,2025-11-02T11:58:25Z
LA000194,TSI Riga,USA,Latvia,Prefer not to say,21,C1,71.3,0.91,Medium,Other,0.01,0,0.3,None,1,0.74|0.70|0.79|0.74|0.68|0.92|0.56|0.92|0.73|0.73|0.79|0.89|0.81|0.73|0.74|0.73|0.79|0.73|0.66|0.63|0.91|0.80|0.74|0.68|0.96|0.85|0.87|0.87|0.66|0.57|0.73|0.61,Business,2025-11-02T11:58:25Z
LA000195,Daugavpils University,USA,Latvia,Prefer not to say,23,B2,85.8,0.84,Medium,Married,0.13,0,0.3,None,1,0.87|0.64|0.53|0.73|0.71|0.83|0.61|0.65|0.78|0.84|0.78|0.79|0.80|0.98|0.76|0.96|0.76|0.85|0.84|0.62|0.81|0.73|0.71|0.72|0.48|0.89|0.81|0.94|0.89|0.77|0.67|0.59,English Philology,2025-11-02T11:58:25Z
LA000196,TSI Riga,Brazil,Latvia,Prefer not to say,23,C2,74.1,0.88,Medium,Single,0.31,0,0.5,Counseling,1,0.85|0.68|0.40|0.74|0.66|0.63|0.88|0.76|0.97|0.52|0.87|0.67|0.89|0.51|0.63|0.58|0.84|0.74|0.76|0.71|0.93|0.78|0.71|0.79|1.00|0.79|0.99|0.63|0.54|0.70|0.84|0.82,Computer Science,2025-11-02T11:58:25Z
