student_id,institution,country_home,country_host,gender,age,language_proficiency,gpa_prev,attendance_rate,socio_econ_status,marital_status,teaching_style_difference,dropout,cultural_distance,support_program,target_success,weekly_engagement,subject_field,timestamp_created
IT000132,Politecnico di Torino,Pakistan,Italy,Male,24,C2,53.1,0.78,Medium,Married,0.51,0,0.6,Tutoring,1,0.64|0.93|0.78|0.63|0.86|0.86|0.78|0.57|0.60|0.92|0.56|0.75|0.79|0.53|0.75|0.83|0.66|0.47|0.73|0.63|0.84|0.66|0.54|0.84|0.84|0.69|0.65|0.76|0.94|0.88|0.65|1.00,Logistics,2025-11-02T11:58:25Z
IT000133,Politecnico di Torino,India,Italy,Other,23,B1,63.9,0.78,Medium,Single,0.51,0,0.6,None,1,0.95|0.73|0.73|0.61|0.80|0.73|0.89|0.64|0.80|0.62|0.64|0.85|0.78|0.61|0.79|0.71|0.80|0.81|0.63|0.80|0.93|0.90|0.86|0.65|0.70|0.62|0.70|0.72|0.73|0.62|0.88|0.75,Logistics,2025-11-02T11:58:25Z
IT000134,Politecnico di Torino,Nigeria,Italy,Male,23,A2,75.1,0.73,Medium,Other,0.28,0,0.7,LanguageMentor,0,0.70|0.83|0.48|0.73|0.85|0.52|0.90|0.79|0.74|0.64|0.53|0.59|0.34|0.82|0.82|0.72|0.68|0.69|0.74|0.96|0.79|0.71|0.69|0.57|0.55|0.71|0.74|0.75|0.66|0.81|0.98|0.99,Engineering,2025-11-02T11:58:25Z
IT000135,University of Messina,USA,Italy,Prefer not to say,25,C1,81.6,0.79,Medium,Single,0.31,0,0.3,None,1,0.82|0.71|0.49|0.77|0.76|0.68|0.91|0.60|0.75|0.87|0.74|0.68|0.80|0.89|0.60|0.78|0.78|0.66|0.82|0.59|0.77|0.44|0.65|0.52|0.69|0.77|0.97|0.97|0.72|0.90|0.64|0.53,Psychology,2025-11-02T11:58:25Z
IT000136,Politecnico di Torino,Bangladesh,Italy,Prefer not to say,27,B2,72,0.86,Medium,Single,0.12,1,0.6,LanguageMentor,0,0.63|0.51|0.62|0.82|0.67|0.62|0.65|0.79|0.78|0.83|0.87|0.94|0.73|0.71|0.75|0.53|0.62|0.81|0.76|0.70|0.65|0.69|0.75|0.54|0.67|0.93|0.68|0.51|0.55|0.58|0.79|0.65,Psychology,2025-11-02T11:58:25Z
IT000137,Politecnico di Torino,Spain,Italy,Other,23,B2,87.3,1,High,Married,0.4,0,0.1,None,1,0.89|0.75|0.66|0.70|0.88|0.69|0.80|0.73|0.84|0.90|0.60|0.72|0.81|0.53|0.73|0.67|0.63|0.77|0.64|0.67|0.80|0.89|0.66|0.70|0.64|0.71|0.85|0.68|0.71|0.76|0.68|0.76,Data Science,2025-11-02T11:58:25Z
IT000138,University of Messina,Latvia,Italy,Male,20,B1,72.9,0.83,Low,Single,0.12,1,0.1,None,0,0.47|0.79|0.65|0.61|0.81|0.58|0.80|0.69|0.91|0.84|0.79|0.56|0.76|0.64|0.72|0.85|0.92|0.74|0.51|0.76|0.55|0.53|0.86|0.65|1.00|0.82|0.77|0.73|0.55|0.82|0.91|0.89,Economics,2025-11-02T11:58:25Z
IT000139,Politecnico di Torino,Vietnam,Italy,Male,25,C1,80.9,0.88,High,Married,0.15,0,0.6,None,1,0.60|0.71|0.60|0.76|0.92|0.58|0.83|0.64|0.79|0.81|0.55|0.65|0.64|0.74|0.59|0.62|0.45|0.76|0.60|0.80|0.76|0.82|0.66|0.72|0.72|1.00|0.65|0.83|0.69|0.70|0.93|0.62,Data Science,2025-11-02T11:58:25Z
IT000140,Politecnico di Torino,Sri Lanka,Italy,Prefer not to say,24,B1,78,0.87,Low,Single,0.14,0,0.6,BuddyProgram,1,0.66|0.71|0.50|0.67|0.71|0.72|0.63|0.66|0.74|0.60|0.71|0.71|0.78|0.66|0.77|0.82|0.55|0.59|0.87|0.60|0.63|0.84|0.65|0.83|0.94|0.87|0.82|0.69|0.84|0.70|0.80|0.83,Business,2025-11-02T11:58:25Z
IT000141,University of Messina,Bangladesh,Italy,Female,23,C1,63.4,0.9,High,Other,0.31,0,0.6,LanguageMentor,1,0.45|0.73|0.58|0.64|0.79|0.67|0.93|0.75|0.80|0.62|0.81|0.70|0.92|0.74|0.63|0.56|0.67|0.70|0.84|0.96|0.84|0.72|0.72|0.55|0.81|0.98|0.55|0.63|0.47|0.84|0.83|0.80,Economics,2025-11-02T11:58:25Z
IT000142,University of Messina,Pakistan,Italy,Male,22,C2,71.8,0.8,Medium,Other,0.36,0,0.6,Counseling,1,0.80|1.00|0.66|0.79|0.69|0.64|0.80|0.82|0.64|0.83|0.76|0.67|0.87|0.74|0.59|0.66|0.85|0.86|0.60|0.73|0.53|0.87|0.86|1.00|0.64|0.82|0.76|0.68|0.60|0.68|0.95|0.49,Data Science,2025-11-02T11:58:25Z
IT000143,University of Messina,Pakistan,Italy,Female,22,A2,80.2,0.87,Low,Single,0.17,1,0.6,Tutoring,0,0.79|0.34|0.57|0.73|0.93|0.80|0.71|0.78|0.80|1.00|0.86|0.71|0.72|0.65|0.89|0.61|0.60|0.72|0.65|0.86|0.82|0.60|0.55|0.95|1.00|0.89|0.84|0.70|0.56|1.00|0.81|0.85,Business,2025-11-02T11:58:25Z
IT000144,Politecnico di Torino,Latvia,Italy,Female,26,A2,79.9,0.86,Medium,Other,0.61,1,0.1,LanguageMentor,0,0.82|0.77|0.84|0.70|0.55|0.72|0.69|0.41|0.52|0.58|0.76|0.47|0.68|0.72|0.57|0.52|0.44|0.73|0.65|0.40|0.41|0.49|0.63|0.69|0.60|0.81|0.77|0.69|0.78|0.73|0.66|0.75,Psychology,2025-11-02T11:58:25Z
IT000145,Politecnico di Torino,Bangladesh,Italy,Other,21,B1,59,0.75,High,Single,0.25,0,0.6,None,0,0.71|0.70|0.91|0.61|0.76|0.81|0.74|0.75|0.75|0.73|1.00|0.57|0.86|0.90|0.70|0.74|0.68|1.00|0.85|0.93|0.76|0.83|0.71|0.55|0.62|0.51|0.62|0.90|0.89|0.86|0.84|0.45,Data Science,2025-11-02T11:58:25Z
IT000146,University of Messina,Brazil,Italy,Female,21,B1,77,0.92,Medium,Married,0.46,1,0.5,None,0,0.89|0.84|0.73|0.83|0.74|0.74|0.47|0.70|0.79|0.73|0.90|0.54|0.65|0.71|0.92|0.71|0.83|0.70|0.80|0.88|0.58|0.71|0.69|0.74|0.76|0.84|0.65|0.70|0.70|0.85|0.61|0.79,Data Science,2025-11-02T11:58:25Z
IT000147,University of Messina,Nigeria,Italy,Female,23,C1,70.7,0.84,High,Single,0.09,0,0.7,None,1,0.75|0.95|0.69|0.57|0.97|0.67|0.97|0.63|0.82|0.55|0.87|0.64|0.81|0.77|0.91|0.68|0.83|0.63|0.93|0.69|0.56|0.59|0.63|0.85|0.70|0.67|0.83|0.69|0.66|0.84|0.74|0.57,Economics,2025-11-02T11:58:25Z
IT000148,Politecnico di Torino,Spain,Italy,Other,25,A2,75.1,0.9,Low,Other,0.49,1,0.1,LanguageMentor,0,0.72|0.59|0.59|0.78|0.48|0.49|0.69|0.69|0.82|0.79|0.88|0.63|0.85|0.59|0.46|0.67|0.63|0.66|0.73|0.74|0.92|0.67|0.80|0.99|0.78|0.71|0.72|0.53|0.60|0.70|0.68|0.68,English Philology,2025-11-02T11:58:25Z
IT000149,Politecnico di Torino,Ukraine,Italy,Female,25,A2,65.3,0.94,Medium,Single,0.48,0,0.1,BuddyProgram,1,0.64|0.80|0.74|0.69|0.79|0.90|0.72|0.90|0.44|0.81|0.74|0.68|0.65|0.92|0.82|0.81|0.52|0.78|0.52|0.70|0.57|0.91|0.78|0.71|0.91|0.59|0.64|0.69|0.80|0.70|0.65|0.86,English Philology,2025-11-02T11:58:25Z
IT000150,Politecnico di Torino,Vietnam,Italy,Prefer not to say,29,B2,77.2,0.82,High,Single,0.49,0,0.6,LanguageMentor,0,0.62|0.59|0.95|0.53|0.66|0.71|0.75|0.70|0.58|0.80|0.62|0.67|0.84|0.60|0.78|0.74|0.74|0.72|0.76|0.60|0.72|0.41|0.70|0.81|0.66|0.52|0.90|0.87|0.66|0.49|0.82|0.79,Data Science,2025-11-02T11:58:25Z
IT000151,Politecnico di Torino,Vietnam,Italy,Male,23,C1,86.5,1,High,Married,0.38,0,0.6,LanguageMentor,1,0.69|0.62|0.92|0.89|0.67|0.65|0.73|0.83|0.70|0.65|0.74|0.55|1.00|0.85|0.94|1.00|0.74|0.66|0.70|0.66|0.98|0.94|0.74|0.82|0.78|0.57|0.62|0.73|0.69|0.68|0.62|0.71,Computer Science,2025-11-02T11:58:25Z
IT000152,Politecnico di Torino,Brazil,Italy,Female,24,A2,81.1,0.97,High,Single,0.36,0,0.5,LanguageMentor,1,0.83|0.71|0.72|0.65|0.69|0.61|0.69|0.58|0.60|0.48|0.61|0.63|0.76|0.80|0.92|0.73|0.71|0.73|0.69|0.71|0.87|0.81|0.65|0.82|0.74|0.55|0.55|0.93|0.74|0.50|0.82|0.70,Business,2025-11-02T11:58:25Z
IT000153,University of Messina,Bangladesh,Italy,Male,28,A2,72.1,0.86,Low,Single,0.18,0,0.6,BuddyProgram,0,0.83|0.42|0.68|0.59|0.67|0.92|0.79|0.86|0.87|0.97|1.00|0.73|0.81|0.63|0.71|0.92|0.71|0.56|0.61|0.73|0.80|0.64|0.64|0.76|0.89|0.50|0.76|0.77|0.69|0.76|0.88|0.50,Logistics,2025-11-02T11:58:25Z
IT000154,Politecnico di Torino,India,Italy,Female,25,A2,82,0.88,Medium,Other,0.39,0,0.6,BuddyProgram,0,0.86|0.73|0.57|1.00|0.70|0.75|0.71|0.83|0.87|0.83|0.70|0.80|0.81|0.82|0.64|1.00|0.83|0.71|0.69|0.84|0.68|0.83|0.89|0.65|0.65|0.68|0.73|0.74|0.78|0.91|0.51|0.63,English Philology,2025-11-02T11:58:25Z
IT000155,Politecnico di Torino,Latvia,Italy,Male,22,B1,77.6,0.85,Medium,Married,0.5,1,0.1,Tutoring,0,0.68|0.36|0.72|0.66|0.65|0.45|0.79|0.72|0.67|0.69|0.74|0.93|0.78|0.47|1.00|0.74|0.66|0.94|1.00|0.72|0.69|0.54|0.63|0.75|0.78|0.57|0.96|0.46|0.75|0.64|0.52|1.00,Engineering,2025-11-02T11:58:25Z
IT000156,University of Messina,Nigeria,Italy,Male,28,B1,80.4,0.88,Medium,Other,0.25,1,0.7,LanguageMentor,0,0.39|0.69|0.67|0.70|0.58|0.99|0.72|0.86|0.67|0.81|0.86|0.63|0.79|0.83|0.82|0.56|0.78|0.73|0.86|0.82|0.72|0.76|0.54|0.70|0.72|0.65|0.72|0.71|0.55|0.72|0.66|0.58,Engineering,2025-11-02T11:58:25Z
IT000157,University of Messina,Spain,Italy,Other,22,B2,59.7,0.91,Medium,Single,0.4,0,0.1,LanguageMentor,1,0.62|0.88|0.69|0.70|0.81|0.69|0.89|0.85|0.61|0.92|0.78|1.00|0.64|0.60|0.77|0.77|0.54|0.66|0.80|0.80|0.57|1.00|0.66|0.86|0.47|0.62|0.85|0.87|0.62|0.53|0.58|0.51,English Philology,2025-11-02T11:58:25Z
IT000158,University of Messina,Bangladesh,Italy,Male,22,C1,81.2,0.94,Low,Married,0.01,0,0.6,LanguageMentor,1,0.79|0.83|0.71|0.65|0.84|0.63|0.63|0.94|0.50|0.81|1.00|0.73|0.69|1.00|0.73|0.66|0.84|0.79|0.58|0.63|0.95|0.84|0.68|0.67|0.76|0.82|0.56|0.60|0.69|0.71|0.65|0.82,Engineering,2025-11-02T11:58:25Z
IT000159,Politecnico di Torino,Italy,Italy,Male,21,A2,76.4,0.87,High,Married,0.26,0,0.1,None,1,0.77|0.56|0.80|0.87|0.79|0.76|0.86|0.92|0.59|0.69|0.63|0.59|0.62|0.59|0.76|0.80|0.60|0.85|1.00|0.73|0.81|0.72|0.80|0.67|0.61|0.67|0.47|1.00|0.94|0.76|0.85|0.73,Psychology,2025-11-02T11:58:25Z
IT000160,Politecnico di Torino,Spain,Italy,Female,24,C2,71,0.95,High,Other,0.08,0,0.1,BuddyProgram,1,0.71|0.73|0.81|0.65|0.63|0.91|0.88|0.61|0.85|0.65|0.85|0.80|0.84|0.84|0.84|0.53|0.68|0.95|0.85|0.82|0.76|0.78|0.64|0.62|0.65|0.62|0.63|0.88|0.75|0.69|0.79|0.64,Psychology,2025-11-02T11:58:25Z
IT000161,University of Messina,Sri Lanka,Italy,Female,20,B1,68.6,0.91,Medium,Single,0.05,1,0.6,None,0,0.68|0.92|0.84|0.67|0.58|0.82|0.81|0.66|0.71|0.69|1.00|0.62|0.93|0.91|0.77|0.78|0.83|0.60|0.73|0.72|0.73|0.60|0.87|0.73|0.63|0.80|0.80|0.64|0.59|0.80|0.71|0.66,English Philology,2025-11-02T11:58:25Z
IT000162,University of Messina,Vietnam,Italy,Other,25,C1,76.7,0.96,Medium,Other,0.39,1,0.6,BuddyProgram,0,0.94|0.62|0.70|0.64|0.88|0.56|0.72|0.82|0.63|0.65|0.70|0.73|0.63|0.72|0.78|0.59|0.48|0.77|0.76|0.62|0.87|0.49|0.53|0.66|0.72|0.76|0.62|0.70|0.62|0.67|0.67|0.61,Engineering,2025-11-02T11:58:25Z
IT000163,Politecnico di Torino,Sri Lanka,Italy,Other,24,B1,76.8,0.96,Medium,Other,0.42,1,0.6,BuddyProgram,0,0.52|0.61|0.67|0.78|0.87|0.92|0.72|0.95|0.65|0.52|0.76|0.83|0.64|0.59|0.76|0.58|0.69|0.68|0.78|0.60|0.39|0.74|0.93|0.59|0.95|0.81|0.90|0.52|0.67|0.55|0.78|0.90,Business,2025-11-02T11:58:25Z
IT000164,University of Messina,Italy,Italy,Prefer not to say,26,B1,78,0.9,Medium,Other,0.51,0,0.1,BuddyProgram,0,0.92|0.95|0.75|0.80|0.89|0.63|0.89|0.58|0.66|0.91|0.77|0.73|0.89|0.87|0.52|0.62|0.69|0.85|0.79|0.87|0.64|0.81|0.40|0.64|0.84|0.68|0.72|0.89|0.66|0.96|0.70|0.64,Business,2025-11-02T11:58:25Z
IT000165,University of Messina,Nigeria,Italy,Prefer not to say,25,A2,82.5,0.96,Medium,Other,0.14,0,0.7,Counseling,1,0.80|0.73|0.68|0.90|0.60|0.57|0.70|0.74|0.68|0.53|0.65|0.67|0.67|0.77|0.70|0.68|0.57|0.36|0.70|0.80|0.74|0.76|0.66|0.70|0.86|0.76|0.53|0.77|0.82|0.81|0.69|0.82,Data Science,2025-11-02T11:58:25Z
IT000166,University of Messina,Italy,Italy,Male,23,C2,55.7,0.92,High,Other,0.21,0,0.1,LanguageMentor,1,0.64|0.89|0.89|0.57|0.72|1.00|0.52|0.87|0.95|0.85|1.00|0.56|0.88|0.56|0.74|0.84|0.72|0.64|0.64|0.67|0.50|0.87|0.71|0.78|0.90|0.63|0.60|0.57|0.73|0.84|0.87|0.61,Engineering,2025-11-02T11:58:25Z
IT000167,Politecnico di Torino,Pakistan,Italy,Male,25,B1,67.6,1,High,Single,0.11,0,0.6,None,1,0.70|0.70|0.48|0.77|0.58|1.00|0.68|0.78|0.69|0.69|0.84|0.51|0.75|0.67|0.74|0.94|0.53|0.90|0.57|0.83|0.84|0.87|0.77|0.79|0.65|0.84|0.82|0.79|0.55|0.70|0.81|0.61,Computer Science,2025-11-02T11:58:25Z
IT000168,University of Messina,Ukraine,Italy,Male,22,B1,83.3,0.96,Low,Other,0.26,0,0.1,BuddyProgram,1,0.76|0.86|0.84|0.78|0.66|0.97|0.69|0.77|0.56|0.85|0.77|0.85|0.90|0.70|0.78|0.78|0.90|0.54|0.51|0.83|0.71|0.68|0.91|0.65|0.81|0.73|0.71|0.64|0.69|0.68|0.64|0.82,Logistics,2025-11-02T11:58:25Z
IT000169,University of Messina,Italy,Italy,Prefer not to say,25,C1,69.1,0.91,High,Married,0.36,0,0.1,Tutoring,0,0.76|0.75|1.00|0.53|0.92|0.79|0.75|0.84|0.71|0.53|0.63|0.77|0.78|0.45|0.86|0.72|0.63|0.96|0.66|0.89|0.84|0.52|0.86|0.88|0.57|0.85|0.57|0.83|0.75|0.89|0.65|0.96,Business,2025-11-02T11:58:25Z
IT000170,University of Messina,Latvia,Italy,Female,19,B1,74.4,0.81,High,Single,0.14,0,0.1,Tutoring,1,1.00|0.59|0.78|0.83|0.90|0.65|0.52|0.74|0.60|0.86|0.83|0.51|0.60|0.82|0.51|0.68|0.33|0.69|0.69|0.81|0.83|0.60|0.70|0.90|0.88|0.74|0.63|0.80|0.69|0.65|0.43|0.61,English Philology,2025-11-02T11:58:25Z
IT000171,University of Messina,Slovakia,Italy,Other,25,A2,65.3,0.81,Low,Single,0.11,0,0.1,LanguageMentor,1,0.74|0.84|0.73|0.59|0.63|0.90|0.43|0.66|0.75|0.87|0.88|0.72|0.59|0.49|0.85|0.75|0.45|0.83|0.82|0.75|0.72|0.70|0.52|0.79|0.84|0.73|0.71|0.81|0.72|0.92|0.77|0.97,Logistics,2025-11-02T11:58:25Z
IT000172,University of Messina,Pakistan,Italy,Female,25,B2,77.2,0.74,Medium,Other,0.07,0,0.6,BuddyProgram,0,0.67|0.74|0.63|0.54|0.84|0.65|0.72|0.85|0.80|0.63|0.95|0.63|0.90|0.97|0.61|0.75|0.81|0.60|0.59|0.63|0.95|0.79|1.00|0.79|0.68|0.80|0.63|0.60|0.61|0.85|0.86|0.69,Engineering,2025-11-02T11:58:25Z
IT000173,University of Messina,Sri Lanka,Italy,Male,30,C1,61.5,0.8,Medium,Single,0.2,0,0.6,None,1,0.85|0.60|0.70|0.78|0.82|0.43|0.71|0.72|0.76|0.48|0.66|0.82|0.78|0.76|0.48|0.35|0.56|0.46|0.55|0.83|0.72|0.69|0.96|0.88|0.95|0.49|0.70|0.60|0.63|0.60|1.00|0.64,English Philology,2025-11-02T11:58:25Z
IT000174,Politecnico di Torino,India,Italy,Other,24,C1,76.1,0.76,Medium,Married,0.09,0,0.6,Tutoring,1,0.52|0.62|0.79|0.91|0.58|0.77|0.68|0.75|0.72|0.66|0.66|0.76|0.54|0.57|0.89|0.66|0.76|0.83|0.48|0.95|0.55|0.51|0.89|0.62|0.63|0.59|0.81|0.90|1.00|0.60|0.87|0.86,Economics,2025-11-02T11:58:25Z
IT000175,University of Messina,Italy,Italy,Male,23,B2,72.6,0.93,Low,Single,0.49,0,0.1,Tutoring,1,0.62|0.81|0.89|0.56|0.43|0.65|0.54|0.81|0.63|0.87|1.00|1.00|0.41|0.59|0.78|0.77|0.71|1.00|0.64|0.67|0.83|0.61|0.84|0.82|0.50|0.75|0.66|0.77|0.68|0.67|0.78|0.50,Logistics,2025-11-02T11:58:25Z
IT000176,Politecnico di Torino,Bangladesh,Italy,Other,23,B1,79.8,0.87,High,Other,0.38,0,0.6,LanguageMentor,0,0.58|0.62|0.89|0.56|0.56|0.52|0.67|1.00|0.57|0.61|0.81|0.69|0.96|0.54|0.60|0.75|0.78|0.82|0.34|0.83|0.84|0.69|0.67|0.94|0.65|0.60|0.70|0.62|0.57|1.00|0.91|0.70,Logistics,2025-11-02T11:58:25Z
IT000177,Politecnico di Torino,Slovakia,Italy,Prefer not to say,25,B1,55.6,1,Low,Other,0.2,0,0.1,LanguageMentor,1,0.67|0.61|0.74|0.81|0.90|0.63|0.67|0.85|0.70|0.78|0.63|0.77|0.47|0.58|0.58|0.68|0.53|0.69|1.00|0.44|0.95|0.65|0.79|0.73|0.65|0.49|0.57|0.59|0.64|0.79|0.82|0.63,Economics,2025-11-02T11:58:25Z
IT000178,Politecnico di Torino,Latvia,Italy,Other,21,C1,66.7,0.84,High,Single,0.15,0,0.1,Tutoring,1,0.76|0.61|0.70|0.64|0.72|0.61|0.63|0.82|0.59|0.67|0.57|0.55|0.74|0.75|0.63|0.79|0.89|0.72|0.63|0.85|0.52|0.49|0.70|0.62|0.67|0.72|1.00|0.71|0.91|0.79|0.68|0.88,Logistics,2025-11-02T11:58:25Z
IT000179,University of Messina,Vietnam,Italy,Male,28,C2,76.7,0.98,Low,Married,0.42,0,0.6,None,0,0.68|0.75|0.85|0.71|0.77|0.77|0.59|0.81|0.81|0.54|0.71|0.63|0.87|0.60|0.57|0.90|0.79|0.77|1.00|0.81|0.73|0.53|0.50|0.72|0.82|0.63|0.71|0.91|0.73|0.73|0.44|0.58,Data Science,2025-11-02T11:58:25Z
IT000180,Politecnico di Torino,Ukraine,Italy,Female,31,C2,71.3,0.88,High,Married,0.24,0,0.1,Tutoring,0,0.63|0.96|0.83|0.76|0.91|0.71|0.49|0.65|0.77|0.64|0.83|0.86|0.79|0.66|0.64|0.74|0.70|0.63|0.60|0.66|0.81|0.69|0.81|0.93|0.75|0.80|0.90|0.76|0.75|0.62|0.88|0.81,Data Science,2025-11-02T11:58:25Z
IT000181,University of Messina,Brazil,Italy,Female,24,C2,77.8,0.92,Low,Other,0.4,0,0.5,None,1,0.74|0.63|0.76|0.77|0.78|0.89|0.85|1.00|0.57|0.59|0.72|0.51|0.55|0.62|0.50|0.92|0.82|0.73|0.66|0.71|0.71|1.00|0.76|0.71|0.78|0.67|0.95|0.72|0.65|0.64|0.61|0.85,Computer Science,2025-11-02T11:58:25Z
IT000182,University of Messina,Latvia,Italy,Prefer not to say,18,C1,84,0.9,High,Married,0.35,0,0.1,BuddyProgram,1,0.72|0.87|0.57|0.62|0.69|0.73|0.85|0.68|0.62|0.97|0.71|0.72|0.75|0.63|0.66|0.93|0.61|0.59|0.69|0.67|0.70|0.72|0.64|0.70|0.86|0.89|0.73|0.71|0.84|0.83|0.91|0.72,English Philology,2025-11-02T11:58:25Z
IT000183,University of Messina,Spain,Italy,Male,20,B2,76.9,0.96,Low,Single,0.11,0,0.1,Tutoring,1,0.59|0.83|0.81|0.70|0.87|0.74|0.62|0.43|0.93|0.81|0.59|0.72|0.70|0.56|0.65|1.00|0.67|0.51|0.84|0.73|0.90|0.93|0.43|0.73|0.48|0.81|0.68|0.92|0.73|0.56|0.70|0.85,Logistics,2025-11-02T11:58:25Z
IT000184,Politecnico di Torino,Nigeria,Italy,Other,21,B2,68.1,0.87,Low,Married,0.42,1,0.7,None,0,0.50|0.63|0.74|0.77|0.79|0.65|0.69|0.71|0.57|0.75|0.73|0.52|0.74|0.72|0.63|0.80|0.65|0.61|0.64|0.64|0.81|0.96|0.71|0.62|0.86|0.62|0.79|0.79|0.35|0.77|1.00|1.00,Logistics,2025-11-02T11:58:25Z
IT000185,University of Messina,Slovakia,Italy,Female,22,B2,76.3,0.89,Low,Single,0.13,0,0.1,None,1,0.72|0.65|0.77|0.70|0.59|0.76|0.69|0.65|0.80|0.68|0.81|0.76|0.86|0.73|0.67|0.95|0.58|0.83|0.65|0.92|0.68|0.68|0.70|0.95|0.69|0.92|0.59|0.63|0.76|0.94|0.78|0.68,Data Science,2025-11-02T11:58:25Z
IT000186,Politecnico di Torino,Ukraine,Italy,Male,21,B2,63,0.82,High,Other,0.11,0,0.1,LanguageMentor,1,0.79|0.86|0.62|0.79|0.86|0.68|0.67|0.62|0.59|0.76|0.83|0.85|0.54|0.78|0.80|0.75|0.64|0.86|0.82|0.76|0.58|0.79|0.75|0.69|0.77|0.96|0.55|0.75|0.77|0.80|0.67|0.70,Economics,2025-11-02T11:58:25Z
IT000187,Politecnico di Torino,India,Italy,Male,25,B2,73.8,0.8,Medium,Married,0.48,1,0.6,None,0,0.78|1.00|0.82|0.47|0.83|0.60|0.78|0.87|0.82|0.68|0.68|0.67|0.81|0.60|0.79|0.58|0.79|0.62|0.68|0.71|0.94|0.88|0.68|0.87|0.71|0.66|1.00|0.76|0.82|0.84|0.69|0.57,Computer Science,2025-11-02T11:58:25Z
IT000188,Politecnico di Torino,Spain,Italy,Male,26,B1,74.2,0.97,High,Single,0.15,0,0.1,None,0,0.67|0.78|0.97|0.75|0.76|0.65|0.64|0.68|0.74|0.75|0.44|0.65|0.67|0.68|0.63|0.74|0.52|0.69|0.75|0.82|0.76|0.57|0.66|0.94|0.62|0.90|0.58|0.76|0.80|0.57|0.97|0.65,Psychology,2025-11-02T11:58:25Z
IT000189,Politecnico di Torino,Brazil,Italy,Other,26,B1,59.6,0.9,Medium,Single,0.33,0,0.5,LanguageMentor,0,0.68|0.59|0.63|0.94|0.68|0.99|1.00|0.84|0.60|0.71|0.65|0.66|0.72|0.64|0.85|0.67|0.81|0.63|0.80|0.64|0.67|0.68|0.62|0.96|0.88|0.93|0.60|0.61|0.61|0.78|0.60|0.74,English Philology,2025-11-02T11:58:25Z
IT000190,University of Messina,India,Italy,Male,25,C2,74.7,0.89,Medium,Married,0.26,0,0.6,BuddyProgram,1,0.74|0.76|0.71|0.79|0.84|0.71|0.85|0.69|0.81|0.60|0.77|0.71|0.55|0.88|0.82|0.57|0.73|0.79|0.62|0.66|0.85|0.86|1.00|0.82|0.69|0.78|0.75|0.81|0.71|0.74|0.82|0.90,Business,2025-11-02T11:58:25Z
IT000191,Politecnico di Torino,Brazil,Italy,Other,25,A2,77.1,0.89,Low,Other,0.56,0,0.5,Tutoring,1,0.88|0.61|0.75|0.99|0.77|0.95|0.87|0.85|0.61|0.58|0.75|0.85|0.90|0.64|0.73|0.75|0.67|0.84|0.78|0.68|0.89|0.99|0.65|0.78|0.78|0.72|0.76|0.68|0.75|0.73|0.82|0.58,Engineering,2025-11-02T11:58:25Z
IT000192,Politecnico di Torino,Brazil,Italy,Other,22,B1,85.3,0.89,High,Married,0.18,0,0.5,BuddyProgram,1,0.70|0.92|0.62|0.50|0.63|0.63|0.64|0.99|0.57|0.68|0.91|0.69|0.72|0.76|0.81|0.58|0.72|1.00|0.68|0.95|0.95|0.62|0.88|0.91|0.82|0.62|0.67|0.81|0.80|0.96|0.59|0.88,Engineering,2025-11-02T11:58:25Z
IT000193,Politecnico di Torino,Brazil,Italy,Prefer not to say,23,B1,86.4,0.97,Medium,Other,0.32,1,0.5,Counseling,0,0.95|0.99|0.66|0.77|0.79|0.75|0.71|0.65|0.79|0.54|0.76|0.67|0.58|0.57|0.80|0.73|0.93|0.76|0.67|0.69|0.51|0.74|0.89|0.81|0.89|0.85|0.79|0.55|0.71|1.00|0.90|0.24,Logistics,2025-11-02T11:58:25Z
IT000194,University of Messina,India,Italy,Prefer not to say,20,A2,82.6,0.94,Medium,Single,0.08,0,0.6,Tutoring,1,0.51|0.78|0.67|0.62|0.55|0.64|0.55|0.73|0.86|0.73|0.80|0.83|0.91|0.33|0.79|0.73|0.79|0.56|0.59|0.60|0.83|0.90|0.79|0.68|0.65|0.50|0.85|0.75|0.98|0.60|0.88|0.78,Engineering,2025-11-02T11:58:25Z
IT000195,University of Messina,Sri Lanka,Italy,Male,25,B2,67.4,0.81,High,Other,0.35,0,0.6,LanguageMentor,1,0.77|0.93|0.78|0.94|0.92|0.66|0.77|0.70|0.64|0.67|0.72|0.50|0.88|0.83|0.60|0.81|0.82|0.85|0.79|0.75|0.87|0.78|1.00|0.68|0.75|0.87|0.59|0.65|0.63|0.55|0.57|0.82,Computer Science,2025-11-02T11:58:25Z
IT000196,University of Messina,Bangladesh,Italy,Female,21,A2,78.3,1,Medium,Married,0.19,0,0.6,None,1,0.80|0.52|0.78|0.73|0.97|0.61|0.83|0.97|0.85|0.78|0.71|0.71|1.00|0.42|0.66|0.57|0.58|0.91|0.58|0.55|0.67|0.93|0.68|0.63|0.86|0.49|0.87|0.68|0.95|0.86|0.83|0.79,Logistics,2025-11-02T11:58:25Z
IT000197,Politecnico di Torino,Bangladesh,Italy,Other,28,C1,74.3,0.82,High,Single,0.43,0,0.6,Tutoring,1,0.78|0.40|0.72|0.71|0.42|0.77|0.62|0.79|0.78|0.69|0.62|0.61|0.84|0.79|0.84|0.53|0.86|0.88|0.75|0.96|0.83|0.84|0.65|0.95|0.72|0.70|0.60|0.73|0.87|0.81|0.94|0.66,English Philology,2025-11-02T11:58:25Z
